GeneName;ID;baseMean;log2FC;pval;padj
46;ENSG00000163864;7.6221437;1.2592605;2.49496689693806e-14;7.44813275759616e-13
47;ENSG00000075884;7.5403085;1.1626309;4.68860470535039e-14;1.37317207687164e-12
49;ENSG00000196776;7.5106373;1.9925214;5.88401142632641e-14;1.7027608576593599e-12
51;ENSG00000107968;7.456978;1.8303558;8.852952331636491e-14;2.53179557773322e-12
52;ENSG00000183878;7.444815;1.8835993;9.708036920872441e-14;2.74861824035882e-12
53;ENSG00000082293;7.2998643;1.9909674;2.88057963845105e-13;7.90579727869082e-12
54;ENSG00000143924;7.229333;1.0064378;4.85371507685359e-13;1.3193421045965e-11
55;ENSG00000182247;7.190237;2.549472;6.467901278305699e-13;1.74694933574047e-11
57;ENSG00000277263;7.036996;2.2486815;1.96428326993356e-12;5.06427941230143e-11
58;ENSG00000144802;6.9514723;2.2355587;3.6149391021266497e-12;9.0725374279922e-11
59;ENSG00000145349;6.9287567;1.6400199;4.24555231859153e-12;1.06082699343838e-10
61;ENSG00000152818;6.883886;1.1606488;5.82415980716757e-12;1.43837305194141e-10
63;ENSG00000230708;6.699417;1.9991739;2.0925259675522597e-11;4.94533636998184e-10
69;ENSG00000006576;6.096922;1.7676253;1.08130150174681e-9;2.21146951366872e-8
73;ENSG00000107036;5.690622;1.9639196;1.26577648078125e-8;2.3513594538181e-7
74;ENSG00000139793;5.505509;1.2769259;3.68103473914353e-8;6.55879446295983e-7
76;ENSG00000054611;5.442846;1.3145607;5.2435994569246e-8;9.19846271742568e-7
77;ENSG00000114331;5.3721766;1.4171422;7.77918390055005e-8;1.34114076242918e-6
79;ENSG00000226260;5.346992;2.1322987;8.94280356239169e-8;1.53707823654199e-6
80;ENSG00000082438;5.32262;1.020189;1.02283282916793e-7;1.74744211055436e-6
81;ENSG00000068305;5.312704;1.4883363;1.08010386086244e-7;1.83423625712928e-6
82;ENSG00000141293;5.269267;1.9525145;1.36969492979067e-7;2.29171375863501e-6
83;ENSG00000104856;5.249006;1.6505694;1.52922246219807e-7;2.54362164386729e-6
86;ENSG00000131558;5.194426;1.5137347;2.05352461981709e-7;3.33741880905516e-6
89;ENSG00000110324;4.9638286;1.4015272;6.9116936647396e-7;1.06337594393498e-5
90;ENSG00000065923;4.9555;1.8731767;7.21444647444171e-7;1.10595514602793e-5
92;ENSG00000072803;4.8957133;1.8560234;9.79498815960778e-7;1.47889546161389e-5
93;ENSG00000135976;4.892193;1.1666459;9.97185569735499e-7;1.50230509538483e-5
94;ENSG00000095564;4.867821;1.6745135;1.12835364300373e-6;1.6886601221945e-5
97;ENSG00000288640;4.821961;1.2092086;1.42153809018822e-6;2.09973022071552e-5
98;ENSG00000086062;4.8209105;1.4201025;1.42904634980251e-6;2.10898982551947e-5
99;ENSG00000137504;4.788279;1.5316248;1.68217738835337e-6;2.45910055328359e-5
0;ENSG00000108518;28.467237;6.897428;2.98191949315193e-178;5.07403420954733e-174
1;ENSG00000103187;27.131334;6.9991555;4.2052000175520894e-162;3.5777841749333196e-158
2;ENSG00000215030;26.825447;7.160234;1.63171483753825e-158;9.25508655851698e-155
3;ENSG00000075624;25.876333;3.1081128;1.2301228222038298e-147;5.23294248565509e-144
4;ENSG00000140988;25.698116;5.156388;1.2269456427378898e-145;4.17554141136557e-142
5;ENSG00000240342;25.038181;7.1640477;2.3482779088588798e-138;6.659716149523769e-135
6;ENSG00000277263;24.194302;6.6032767;2.55427614578454e-129;6.20908041380997e-126
7;ENSG00000204525;24.037271;6.090103;1.1342319539890299e-127;2.41251136613466e-124
8;ENSG00000230708;23.643383;6.687646;1.3806007451179999e-123;2.6102558087697697e-120
9;ENSG00000273607;23.428062;5.8223658;2.2126749746534598e-121;3.7650877368703296e-118
10;ENSG00000234745;22.451115;5.0731635;1.2480025209781401e-111;1.93054644517855e-108
11;ENSG00000223532;21.911089;4.445285;2.0365446724106397e-106;2.88782034547829e-103
12;ENSG00000112335;21.608688;5.4806285;1.4881501626475699e-103;1.9478740898162396e-100
13;ENSG00000026025;21.225573;5.3198533;5.54458386793888e-100;6.73904564977485e-97
14;ENSG00000243678;21.209288;4.9022512;7.839054825206318e-100;8.892623793714049e-97
15;ENSG00000223448;20.994883;4.053042;7.304457452971339e-98;7.768290501235018e-95
16;ENSG00000136938;20.936972;5.3474665;2.46643553090372e-97;2.4687568819916297e-94
17;ENSG00000099624;20.573004;5.547792;4.7905166964248294e-94;4.2902859003349895e-91
18;ENSG00000198502;20.520504;6.326876;1.41239237926771e-93;1.20166343628096e-90
19;ENSG00000167658;20.427202;3.0065353;9.58386260789533e-93;7.76566695885461e-90
20;ENSG00000026297;20.321978;5.2506495;8.2198778859321e-92;6.357701913955479e-89
21;ENSG00000237550;20.064665;3.8081458;1.5030222226374098e-89;1.11197504958253e-86
22;ENSG00000167996;20.04641;4.00879;2.1695234609105195e-89;1.53819213378556e-86
23;ENSG00000197728;19.874565;3.7845068;6.75700930814367e-88;4.5990908154948996e-85
24;ENSG00000205581;19.808016;5.3133106;2.5389263101898798e-87;1.6616296190073398e-84
25;ENSG00000211893;19.641575;5.0652742;6.82491573664404e-86;4.30121356202722e-83
26;ENSG00000123144;19.609465;5.2190223;1.28374987905872e-85;7.801531407879679e-83
27;ENSG00000206493;19.581429;3.532057;2.2268502166290998e-85;1.30662356159175e-82
28;ENSG00000099956;19.57254;4.7863026;2.65134074615516e-85;1.50384047121921e-82
29;ENSG00000179344;19.335203;5.467193;2.71599428252914e-83;1.49081802295212e-80
30;ENSG00000250479;19.301405;4.9270806;5.22690891941157e-83;2.7794088178971e-80
31;ENSG00000223367;19.169394;2.9883409;6.66808570423164e-82;3.4383074649456204e-79
32;ENSG00000229117;19.090336;1.894264;3.03806390375399e-81;1.52046162900817e-78
33;ENSG00000175390;18.889456;4.8452654;1.3927465317006e-79;6.771135709547849e-77
34;ENSG00000108639;18.765842;5.1328645;1.43702480504417e-78;6.792337245175459e-76
35;ENSG00000213402;18.674955;3.9135466;7.91560246527144e-78;3.6403213932178094e-75
36;ENSG00000233276;18.623661;5.1064663;2.06598273557316e-77;9.0140415970546e-75
37;ENSG00000122034;18.401045;4.8812256;1.2885637034695898e-75;5.4815499945596505e-73
38;ENSG00000213741;18.341557;3.2352953;3.8560067814612496e-75;1.60033686325231e-72
39;ENSG00000204287;18.150854;4.2793503;1.26419032609286e-73;5.12177680685622e-71
40;ENSG00000233841;18.086285;4.6717496;4.0873622340662703e-73;1.6174547854621298e-70
41;ENSG00000274497;17.875162;4.7179084;1.8414234769309e-71;6.96303597410139e-69
42;ENSG00000288199;17.831621;3.8313763;4.01602042012224e-71;1.4804375592632401e-68
43;ENSG00000142937;17.830612;2.1016161;4.08912583952586e-71;1.4804375592632401e-68
44;ENSG00000143543;17.772821;4.4799147;1.14771365800789e-70;4.06864491763797e-68
45;ENSG00000167526;17.545084;2.1464746;6.485624859992639e-69;2.20718785235269e-66
46;ENSG00000198668;17.527962;4.387167;8.76543553187681e-69;2.92456178451796e-66
47;ENSG00000120742;17.48723;4.7272367;1.79261727512092e-68;5.86599529874185e-66
48;ENSG00000182196;17.359081;4.7138987;1.68395317726992e-67;5.40644288008017e-65
49;ENSG00000185883;17.260689;4.527338;9.29936779888913e-67;2.93033411973884e-64
50;ENSG00000136490;17.15204;4.121515;6.06841639189937e-66;1.87745769681018e-63
51;ENSG00000136003;17.014807;4.6120515;6.37828519382231e-65;1.93808751532286e-62
52;ENSG00000125534;16.916634;4.5280223;3.39274601890757e-64;1.0128239694338801e-61
53;ENSG00000178741;16.748253;5.0161858;5.83133352540993e-63;1.6817961231928e-60
54;ENSG00000197111;16.741537;4.4817514;6.527995484426531e-63;1.85133951938336e-60
55;ENSG00000169230;16.706629;4.838404;1.1728026437468598e-62;3.27154258786829e-60
56;ENSG00000142676;16.642418;2.2725754;3.43461887486701e-62;9.426366899151139e-60
57;ENSG00000142669;16.6374;4.0284696;3.7349182098710497e-62;1.00878362316136e-59
58;ENSG00000186298;16.596283;4.4811907;7.41421740863251e-62;1.97125505352017e-59
59;ENSG00000241343;16.503004;3.3736734;3.49084515896399e-61;9.13849557306636e-59
60;ENSG00000128340;16.496023;4.2167344;3.9186917429537904e-61;1.0103099802742701e-58
61;ENSG00000177885;16.425167;4.5630836;1.26337159473233e-60;3.20858672477093e-58
62;ENSG00000138326;16.29339;2.6923637;1.09960585587161e-59;2.7516019475752e-57
63;ENSG00000109971;16.2505;4.128253;2.21550973219757e-59;5.4636396526194e-57
64;ENSG00000285641;16.119505;4.1718864;1.8609146599761e-58;4.52361769345048e-56
65;ENSG00000171223;16.024624;4.1110196;8.60094077692701e-58;2.06131842619986e-55
66;ENSG00000181029;15.996197;4.747642;1.3582214473948398e-57;3.20993002067647e-55
67;ENSG00000275837;15.962821;3.9973497;2.32002800733766e-57;5.3348103476834495e-55
68;ENSG00000162434;15.918156;4.408013;4.74147238467831e-57;1.07574525463582e-54
69;ENSG00000110777;15.870996;4.2331343;1.0063049553845799e-56;2.25306383168736e-54
70;ENSG00000134419;15.868112;2.400508;1.0536368783648299e-56;2.32840066522805e-54
71;ENSG00000167468;15.862647;4.2003574;1.14946052091461e-56;2.5075923363952498e-54
72;ENSG00000122359;15.850559;4.4133797;1.3933443271823598e-56;3.00115785713101e-54
73;ENSG00000288145;15.643722;4.290788;3.66660266833462e-55;7.7025816054792405e-53
74;ENSG00000111640;15.607687;3.875083;6.45342602889989e-55;1.33916460131415e-52
75;ENSG00000186395;15.605623;4.2882943;6.66556394406148e-55;1.36652091653193e-52
76;ENSG00000239836;15.573264;3.9535303;1.1061611920198199e-54;2.2407665289773e-52
77;ENSG00000174444;15.569628;3.0321116;1.1708578047159e-54;2.3439195770642e-52
78;ENSG00000169508;15.567165;4.1258907;1.21681205449654e-54;2.40758999061781e-52
79;ENSG00000100906;15.537034;4.8280106;1.94791948183252e-54;3.8098618279152e-52
80;ENSG00000177600;15.503885;2.5364957;3.2653624523753395e-54;6.31402357836577e-52
81;ENSG00000130429;15.468765;3.9357314;5.637777190382679e-54;1.07789232215227e-51
82;ENSG00000175602;15.452605;4.7989507;7.24545717516463e-54;1.36987443658446e-51
83;ENSG00000166913;15.366746;4.0165596;2.73568628518256e-53;5.11543272842488e-51
84;ENSG00000198833;15.320556;4.2246814;5.57387163791625e-53;1.0309239107693799e-50
85;ENSG00000188820;15.318859;4.4130726;5.72126746394166e-53;1.04680738888636e-50
86;ENSG00000184009;15.273404;4.10841;1.15008761085713e-52;2.08190327514308e-50
87;ENSG00000270800;15.162112;3.1132793;6.30098473293516e-52;1.1286058549013099e-49
88;ENSG00000233927;14.971716;2.4661033;1.12384279632451e-50;1.9920113564852002e-48
89;ENSG00000102575;14.837102;4.733213;8.43209502873204e-50;1.479180711432e-47
90;ENSG00000124795;14.827533;4.0385275;9.724244972682198e-50;1.68844645362408e-47
91;ENSG00000198918;14.826187;2.557811;9.92096575712359e-50;1.70520356892136e-47
92;ENSG00000227993;14.804954;3.9482627;1.3608138826665199e-49;2.31556090274535e-47
93;ENSG00000254772;14.724598;3.0783687;4.4812728588653496e-49;7.489663073278971e-47
94;ENSG00000139193;14.724473;4.970049;4.4895723640952896e-49;7.489663073278971e-47
95;ENSG00000171863;14.723706;2.561403;4.54074175411681e-49;7.501481717286561e-47
96;ENSG00000115758;14.67557;4.0249925;9.24355955426608e-49;1.51238855168646e-46
97;ENSG00000136732;14.665711;4.165401;1.06891280913771e-48;1.7322495581225998e-46
98;ENSG00000180370;14.641959;4.0275555;1.51634315437434e-48;2.43415991649375e-46
99;ENSG00000140941;14.629537;3.9709113;1.82023275665354e-48;2.89468042871183e-46
0;ENSG00000215030;29.766928;8.0110235;1.0472930051944599e-194;1.7820737776388897e-190
1;ENSG00000240342;27.080233;7.611996;1.6832670985276298e-161;1.4321236474272997e-157
2;ENSG00000206505;25.017359;8.388342;3.95780216655184e-138;2.2448653888681996e-134
3;ENSG00000108518;24.671354;6.546983;2.1715885706037699e-134;9.237937779348449e-131
4;ENSG00000277263;24.523912;6.975129;8.211765502729299e-133;2.79462803588884e-129
5;ENSG00000223980;23.780449;7.660207;5.32197983921179e-125;1.2936972706289698e-121
6;ENSG00000140988;21.87362;4.9614925;4.633223039573349e-106;9.854865405172509e-103
7;ENSG00000229074;21.291006;5.6984577;1.3754488763406397e-100;2.6005153422013696e-97
8;ENSG00000188820;21.116821;6.1918945;5.57203842043286e-99;9.48138057620855e-96
9;ENSG00000075624;21.043344;2.8552089;2.6315259107760198e-98;4.070731354342249e-95
10;ENSG00000171223;20.67391;4.843867;5.949455883196819e-95;8.43632844237309e-92
11;ENSG00000100721;20.590174;6.007792;3.3616770270870594e-94;4.40017663791642e-91
12;ENSG00000167996;20.5125;4.174741;1.66510917178464e-93;2.02382126193482e-90
13;ENSG00000225890;20.109692;5.1126018;6.07007275706556e-90;6.8858905356151695e-87
14;ENSG00000237550;20.0509;3.9237006;1.9823086454394497e-89;2.1081852444248598e-86
15;ENSG00000167526;19.56638;2.2837534;2.99199468239878e-85;2.8284323064276497e-82
16;ENSG00000228987;19.465063;5.491722;2.1722859562208595e-84;1.9454535700554799e-81
17;ENSG00000100906;18.938992;5.917446;5.443015033519e-80;4.63091719051797e-77
18;ENSG00000204287;18.89754;4.2194157;1.19499550148867e-79;9.682877834919639e-77
19;ENSG00000198502;18.832268;6.2184424;4.10780377082885e-79;3.1771994983828895e-76
20;ENSG00000136156;18.679296;5.2172446;7.29738257800772e-78;5.39879399771215e-75
21;ENSG00000179344;18.341007;5.3562737;3.8951147017711593e-75;2.76163632355575e-72
22;ENSG00000136490;18.165916;4.2887025;9.60886334441199e-74;6.54017674674057e-71
23;ENSG00000197728;18.096848;3.705773;3.37434105631137e-73;2.20837643900747e-70
24;ENSG00000177606;18.026114;3.6892679;1.21538310250364e-72;7.65961439711181e-70
25;ENSG00000158517;17.979305;4.5677237999999996;2.83018536688808e-72;1.71994407867742e-69
26;ENSG00000112335;17.646635;4.7297263;1.0800124186642e-69;6.12583043866335e-67
27;ENSG00000120742;16.872309;4.732972;7.19292263108618e-64;3.7089324694109804e-61
28;ENSG00000197111;16.634808;4.5789576;3.900039558315059e-62;1.84341869789692e-59
29;ENSG00000034510;16.551424;2.750204;1.56359069691939e-61;7.1908268375082e-59
30;ENSG00000198755;16.378336;3.0158424;2.73112095468938e-60;1.2229672148682799e-57
31;ENSG00000213402;16.360947;3.6044226;3.6342918962955596e-60;1.5856695104452599e-57
32;ENSG00000122034;16.314714;4.54972;7.75675961573525e-60;3.29972554053378e-57
33;ENSG00000205581;16.188198;4.570256;6.10923870984653e-59;2.5354830704084997e-56
34;ENSG00000223448;16.167133;3.744238;8.60088866723838e-59;3.48458860861258e-56
35;ENSG00000083845;15.985564;2.8551295;1.61100566951373e-57;6.37508662149899e-55
36;ENSG00000206493;15.978584;3.3574464;1.80191592607002e-57;6.96850031772898e-55
37;ENSG00000106537;15.765758;4.9580455;5.352660333950089e-56;2.0240192942776601e-53
38;ENSG00000136938;15.698015;4.310608;1.56047391936458e-55;5.77239656780601e-53
39;ENSG00000204628;15.647918;2.7904701;3.4326782313785296e-55;1.2427755911731301e-52
40;ENSG00000147535;15.520263;4.4970703;2.5301188616664197e-54;8.95712260967211e-52
41;ENSG00000099624;15.519027;4.503428;2.5793312639511797e-54;8.95712260967211e-52
42;ENSG00000230708;15.462353;5.600568;6.22815806789313e-54;2.11956675366539e-51
43;ENSG00000233276;15.319361;4.486138;5.67728290541114e-53;1.89420874349953e-50
44;ENSG00000198771;15.311136;4.11658;6.44282820904986e-53;2.10829163086908e-50
45;ENSG00000123144;15.251891;4.349492;1.5993320409685201e-52;5.13476113379629e-50
46;ENSG00000223367;15.197664;2.7818325;3.6645472044802704e-52;1.1547395413228899e-49
47;ENSG00000104921;15.101919;4.376779;1.57287767559562e-51;4.86619755053366e-49
48;ENSG00000164691;15.0771055;3.982988;2.290954018175e-51;6.96122742379745e-49
49;ENSG00000128218;15.068625;4.3156257;2.60477323870028e-51;7.7759335841621e-49
50;ENSG00000122986;14.860611;4.186658;5.93810389443095e-50;1.74211682530409e-47
51;ENSG00000288145;14.773808;4.069734;2.16149285588048e-49;6.233891938247851e-47
52;ENSG00000007312;14.713202;3.911035;5.3037035201101495e-49;1.5041303183032401e-46
53;ENSG00000175390;14.686905;4.118254;7.820522007013139e-49;2.18154102412026e-46
54;ENSG00000235657;14.629456;4.028047;1.8223829413629698e-48;5.00155937584393e-46
55;ENSG00000138326;14.417808;2.6605694;3.99842436033886e-47;1.0799553796115199e-44
56;ENSG00000142937;14.413811;2.04887;4.23674027667263e-47;1.1264433210603399e-44
57;ENSG00000133872;14.33374;4.025078;1.3466836980040601e-46;3.5254107392672297e-44
58;ENSG00000105373;14.239569;3.3816977;5.2047174783204305e-46;1.3418707971378897e-43
59;ENSG00000065978;14.152682;3.7267647;1.79766261768598e-45;4.565526433215619e-43
60;ENSG00000121966;14.064215;2.5839915;6.30188000742211e-45;1.57695279715139e-42
61;ENSG00000243678;14.038255;3.6890423;9.09241433765503e-45;2.2143516631208898e-42
63;ENSG00000162434;14.032271;4.0424933;9.8930869639249e-45;2.37099672926966e-42
64;ENSG00000270800;13.982314;2.937034;1.9988131768046398e-44;4.7238618078483e-42
65;ENSG00000186395;13.933147;4.0013275;3.9840289482311695e-44;9.2866077511098e-42
66;ENSG00000204525;13.862645;4.1639986;1.0667003340273198e-43;2.45283417348769e-41
67;ENSG00000273607;13.852986;3.813117;1.2203124295251196e-43;2.76864484010659e-41
68;ENSG00000170345;13.758493;3.4604497;4.528642137131739e-43;1.0139391395451799e-40
69;ENSG00000182196;13.7199335;3.9706426;7.713610156705478e-43;1.7046076678766298e-40
70;ENSG00000229295;13.670875;4.268496;1.51563423339415e-42;3.30641437377371e-40
71;ENSG00000146278;13.666259;3.0126598;1.6148609920095798e-42;3.4782879291183597e-40
72;ENSG00000174444;13.622054;2.9833257;2.9612145597841395e-42;6.298503368660859e-40
73;ENSG00000223532;13.475848;3.904017;2.16977609064881e-41;4.5581370319111303e-39
74;ENSG00000063177;13.386383;2.4565952;7.26330804242161e-41;1.48906565843188e-38
75;ENSG00000152518;13.348078;3.8745751;1.2154476950052e-40;2.46214975931053e-38
76;ENSG00000161970;13.288808;2.4134119;2.68827418053127e-40;5.3190317972e-38
77;ENSG00000265681;13.245435;2.6057749;4.79496908913266e-40;9.27172659325924e-38
78;ENSG00000185883;13.210509;3.6648228;7.63067547622922e-40;1.45891656071367e-37
79;ENSG00000167658;13.1854315;2.7627733;1.06443604720914e-39;2.01249375325674e-37
80;ENSG00000142669;13.174693;3.760734;1.22725569656839e-39;2.29483328931952e-37
81;ENSG00000100316;13.064213;2.3820326;5.27273382860155e-39;9.75226508994392e-37
82;ENSG00000198918;13.039769;2.5292954;7.26764381614187e-39;1.3297443782308598e-36
83;ENSG00000152558;12.88398;3.763641;5.54035426443278e-38;1.0029220017402999e-35
84;ENSG00000108639;12.874675;3.9240901;6.25014395287096e-38;1.1194994684426598e-35
85;ENSG00000250479;12.856141;3.6335206;7.94449444235561e-38;1.4081616399075299e-35
86;ENSG00000147548;12.828228;3.6696563;1.1393996774963999e-37;1.9987654548741e-35
87;ENSG00000128016;12.772774;3.079134;2.32711057774846e-37;4.04062383581304e-35
88;ENSG00000196126;12.750086;4.2438364;3.11401448110076e-37;5.35233034448591e-35
89;ENSG00000088832;12.740386;3.6432586;3.52644697298934e-37;6.00060216923866e-35
90;ENSG00000185650;12.733266;3.246641;3.86334549862638e-37;6.50878089154717e-35
91;ENSG00000064666;12.674334;3.5040517;8.20529612773661e-37;1.36883645989771e-34
92;ENSG00000083454;12.560268;3.3573844;3.49146374294304e-36;5.7680336941668695e-34
93;ENSG00000172809;12.482398;3.161141;9.31385626172359e-36;1.5238901745143099e-33
94;ENSG00000234745;12.453735;4.383111;1.33449849452727e-35;2.14224777196943e-33
95;ENSG00000229117;12.4501915;1.7238884;1.3950947930244898e-35;2.21859186898174e-33
96;ENSG00000160888;12.443302;3.3892217;1.52083835959344e-35;2.3961653265594498e-33
97;ENSG00000168028;12.403333;2.3303776;2.5067606191139696e-35;3.9133063022792e-33
98;ENSG00000143543;12.397317;3.4359455;2.70221255212929e-35;4.18007716245745e-33
99;ENSG00000142534;12.392825;3.0168111;2.85793692405411e-35;4.38114006303647e-33
0;ENSG00000121966;23.115576;3.4186132;3.2282779138298296e-118;5.4932376981728294e-114
1;ENSG00000133639;21.144718;1.6497487;3.08632154883129e-99;2.6258423737456594e-95
2;ENSG00000228987;20.588034;5.517281;3.5134431020497294e-94;1.99282492748261e-90
3;ENSG00000211677;19.913055;6.179654;3.1359873788990993e-88;1.3340490309836799e-84
4;ENSG00000227993;19.861237;5.3913994;8.81129158174244e-88;2.9986587510985894e-84
5;ENSG00000211679;19.54401;6.1872153;4.63894686472753e-85;1.31560533083673e-81
